"StateID","StateName"
"10729","Shandong"
"10698","Shanghai"
"10673","Shanxi"
"30070","Sharq Darfur"
"26145","Shefa"
"25506","Sheffield"
"25555","Shetland Islands"
"25569","Shida Kartli"
"9577","Shiga"
"28997","Shimali Al Bahri Al Ahmar"
"9612","Shimane"
"26075","Shinyanga"
"25160","Shirak"
"26034","Shiselweni"
"9550","Shizuoka"
"25147","Shkoder"
"25508","Shropshire"
"28198","Shumen"
"25661","Shyghys Qazaqstan Oblysy"
"24880","Si Sa Ket"
"25712","Siauliu"
"24700","Sibenako-Kninska"
"12085","Sibiu"
"10790","Sichuan"
"29796","Sidi Bouzid"
"25271","Sidi-Bel-Abbes"
"28159","Siem Reab"
"10919","Siena"
"12211","Sierra Leone"
"520","Sierra Leone"
"29580","Siggiewi"
"29391","Siguldas Novads"
"24201","Siirt"
"29603","Sikasso"
"24804","Sikkim"
"30172","Sila"
"29787","Siliana"
"28199","Silistra"
"9766","Sinaloa"
"25879","Sindh - South"
"24902","Sing Buri"
"8749","Singapore"
"283","Singapore"
"29274","Singerei"
"29895","Singida"
"30084","Sinnar"
"29261","Sinoe"
"24202","Sinop"
"28126","Sint Eustaius"
"25120","Sint Maarten"
"25119","Sint Maarten"
"30132","Sipaliwini"
"29805","Siparia"
"24852","Siquijor"
"10920","Siracusa"
"26090","Sirdaryo"
"24203","Sirnak"
"28634","Sirvan"
"24707","Sisasko-Moelavacka"
"11860","Sistan Va Baluchestan"
"11050","Sivas"
"30371","Siyezen"
"25024","Sjaelland"
"11365","Skane Lan"
"25270","Skikda"
"29887","Skocjan"
"29890","Skofja Loka"
"29891","Skofljica"
"29393","Skriveru Novads"
"29394","Skrundas Novads"
"14345","Slaskie"
"29581","Sliema"
"11841","Sligo"
"28200","Sliven"
"25511","Slough"
"8769","Slovakia (Slovak Republic)"
"217","Slovakia (Slovak Republic)"
"8772","Slovenia"
"224","Slovenia"
"26016","Slovenj Gradec"
"26017","Slovenska Bistrica"
"26018","Slovenske Konjice"
"26020","Smarje Pri Jelsah"
"29979","Smarjeske Toplice"
"29893","Smartno Ob Paki"
"29964","Smartno Pri Litiji"
"29397","Smiltenes Novads"
"12174","Smolenskaya Oblast'"
"28201","Smolyan"
"26127","Soc Trang"
"11364","Sodermanlands Lan"
"29948","Sodrazica"
"25813","Sofala"
"28202","Sofia"
"28203","Sofia-Grad"
"15832","Sofija"
"11602","Sofija-Grad"
"11353","Sogn Og Fjordane"
"25862","Sokoto"
"29949","Solcava"
"29268","Soldanesti"
"25514","Solihull"
"29052","Solola"
"12210","Solomon Islands"
"535","Solomon Islands"
"10177","Solothurn"
"25660","Soltustik Qazaqstan Oblysy"
"29004","Somali"
"23835","Somalia"
"20348","Somalia"
"28401","Somerset"
"15865","Somogy"
"30208","Son La"
"14718","Sonderjylland"
"10921","Sondrio"
"12233","Songkhla"
"9772","Sonora"
"30114","Sonsonate"
"30013","Sonsorol"
"29733","Sool"
"25782","Sopiste"
"28410","Sopron"
"11357","Sor-Trondelag"
"24004","Soria"
"30014","Soriano"
"29284","Soroca"
"24847","Sorsogon"
"26021","Sostanj"
"29349","Soufriere"
"25283","Souk-Ahras"
"25754","Souss-Massa-Draa"
"26063","Sousse"
"29596","South"
"30406","South Abaco"
"384","South Africa"
"30407","South Andros"
"689","South Australia"
"25501","South Ayrshire"
"41","South Carolina"
"29597","South Central"
"24825","South Cotabato"
"42","South Dakota"
"30092","South East"
"30408","South Eleuthera"
"5000","South Georgia / South Sandwich"
"25505","South Gloucestershire"
"10656","South Island"
"28313","South Karelia"
"25512","South Lanarkshire"
"25122","South Sudan"
"25121","South Sudan"
"25524","South Tyneside"
"30093","South West"
"25200","South-East"
"25520","Southampton"
"25515","Southend-On-Sea"
"28900","Southern"
"26150","Southern"
"30107","Southern"
"29042","Southern Grenadine Islands"
"29147","Southern Highlands"
"24845","Southern Leyte"
"29006","Southern Nations"
"28322","Southern Ostrobothnia"
"25819","Southern Region"
"28318","Southern Savonia"
"25051","Southland"
"25527","Southwark"
"205","Spain"
"30409","Spanish Wells"
"30315","Spelugues"
"11768","Splitako-Dalmatinska"
"29975","Sredisce Ob Dravi"
"25942","Srednjebanatski Okrug"
"25947","Sremski Okrug"
"11906","Sri Lanka"
"440","Sri Lanka"
"510","St. Helena"
"25507","St. Helens"
"24616","St. Pierre And Miquelon"
"24617","St. Pierre And Miquelon"
"25522","Staffordshire"
"28866","Stann Creek"
"28204","Stara Zagora"
"29443","Staro Nagoricane"
"29876","Starse"
"12162","Stavropolskiy Kray"
"29286","Stefan Voda"
"11576","Steiermark"
"29279","Stinga Nistrului"
"25785","Stip"
"25519","Stirling"
"11358","Stockholms Lan"
"25509","Stockport"
"25523","Stockton-On-Tees"
"25518","Stoke-On-Trent"
"29399","Stopi&#326;U Novads"
"29894","Store"
"14687","Storstrom"
"25517","Strabane"
"29285","Straseni"
"29976","Straza"
"25016","Stredocesky Kraj"
"11659","Stredocesky Kraj"
"29400","Strencu Novads"
"29114","Struga"
"25783","Strumica"
"29444","Studenicani"
"28160","Stueng Traeng"
"12086","Suceava"
"25603","Suchitepequez"
"23908","Sucre"
"11476","Sucre"
"24938","Sucumbios"
"29083","Sud"
"25213","Sud"
"25913","Sud"
"28929","Sud-Bandama"
"28927","Sud-Comoe"
"29084","Sud-Est"
"25219","Sud-Kivu"
"28671","Sud-Ouest"
"25214","Sud-Ouest"
"4221","Sudan"
"15872","Sudan"
"25641","Sudurland"
"25635","Sudurnes"
"25503","Suffolk"
"26053","Sughd"
"25306","Suhaj"
"29632","Suhbaatar"
"24881","Sukhothai"
"28139","Sulawesi Barat"
"11806","Sulawesi Selatan"
"23917","Sulawesi Tengah"
"23916","Sulawesi Tenogara"
"11795","Sulawesi Utara"
"24968","Sultan Kudarat"
"24838","Sulu"
"25951","Sumadijski Okrug"
"23962","Sumatera Barat"
"11807","Sumatera Selatan"
"11805","Sumatera Utara"
"25165","Sumqayit"
"12653","Sums 'Ka Oblast'"
"25513","Sunderland"
"24869","Suphan Buri"
"24861","Surat Thani"
"24827","Surigao Del Norte"
"24831","Surigao Del Sur"
"24903","Surin"
"24863","Surin"
"8768","Suriname"
"797","Suriname"
"25516","Surrey"
"29322","Surt"
"26091","Surxondaryo"
"30372","Susa"
"29601","Suto Orizari"
"25521","Sutton"
"28161","Svaay Rieng"
"28166","Svalbard"
"24017","Svalbard And Jan Mayen Islands"
"24018","Svalbard And Jan Mayen Islands"
"12105","Sverdlovskaya Oblast'"
"29950","Sveta Ana"
"29977","Sveta Trojica V Slovenskih Go"
"29951","Sveti Andraz V Slovenskih Gor"
"29880","Sveti Jurij"
"29983","Sveti Jurij V Slovenskih Gori"
"29136","Sveti Nikole"
"29978","Sveti Tomaz"
"25525","Swansea"
"638","Swaziland"
"12219","Swaziland"
"71","Sweden"
"29582","Swieqi"
"14359","Swietokrzyskie"
"25526","Swindon"
"81","Switzerland"
"25022","Syddanmark"
"25179","Sylhet"
"12222","Syrian Arab Republic"
"2361","Syrian Arab Republic"
"25161","Syunik"
"11783","Szabolcs-Szatmar-Bereg"
"28344","Szeged"
"28345","Szekesfehervar"
"28346","Szekszard"
"28347","Szolnok"
"28348","Szombathely"
"29583","Ta Xbiex"
"30271","Ta'Izz"
"28162","Taakaev"
"9775","Tabasco"
"29953","Tabor"
"29898","Tabora"
"24313","Tabuk"
"11479","Tachira"
"12018","Tacna"
"30016","Tacuarembo"
"28959","Tadjourah"
"29426","Tadla-Azilal"
"30225","Tafea"
"29654","Tagant"
"29684","Tahoua"
"15604","Taichung"
"15600","Tainan"
"12241","Taipei"
"15603","Taitung"
"387","Taiwan - Province Of China"
"8856","Tajikistan"
"581","Tajikistan"
"24883","Tak"
"30155","Takamaka"
"28584","Takhar"
"29122","Talas"
"25734","Talsu Novads"
"28970","Tamanghasset"
"9776","Tamaulipas"
"30090","Tambacounda"
"12136","Tambovskaya Oblast'"
"25528","Tameside"
"10036","Tamil Nadu"
"30173","Tandjile"
"26076","Tanga"
"25744","Tanger-Tetouan"
"25794","Tanintharyi"
"12243","Tanzania"
"383","Tanzania - United Republic Of"
"20241","Tao-Yuan"
"25863","Taraba"
"25691","Tarabulus"
"29288","Taraclia"
"25053","Taranaki"
"10922","Taranto"
"11621","Tarapaca"
"28205","Targovishte"
"23960","Tarija"
"24822","Tarlac"
"11463","Tarragona"
"25322","Tartumaa"
"29774","Tartus"
"29584","Tarxien"
"26092","Tashkent City"
"25052","Tasman"
"603","Tasmania"
"28388","Tasmania"
"28349","Tatabanya"
"29806","Tataouine"
"12116","Tatarstan Respublika"
"25713","Taurages"
"28314","Tavastia Proper"
"28620","Tavus"
"28305","Tawi-Tawi"
"26117","Tay Ninh"
"25746","Taza-Al Hoceima-Taounate"
"25571","Tbilisi"
"29179","Tearce"
"25261","Tebessa"
"11854","Tehran"
"19131","Tekirdag"
"11867","Tel-Aviv"
"11349","Telemark"
"29289","Telenesti"
"23825","Teleorman"
"25529","Telford And Wrekin"
"25714","Telsiu"
"28875","Temburong"
"30103","Temotu"
"43","Tennessee"
"10923","Teramo"
"28182","Terengganu"
"11935","Terengganu"
"10924","Terni"
"23862","Ternopil's'Ka Oblast'"
"30373","Terter"
"23904","Teruel"
"29402","Tervetes Novads"
"25814","Tete"
"25784","Tetovo"
"44","Texas"
"29381","Thaba-Tseka"
"26103","Thai Binh"
"26136","Thai Nguyen"
"484","Thailand"
"26104","Thanh Hoa"
"14856","Thesprotia"
"11756","Thessaloniki"
"25623","Thi Qar"
"25923","Thies"
"25196","Thimphu"
"26108","Thua Thien-Hue"
"10178","Thurgau"
"10633","Thuringen"
"25530","Thurrock"
"10666","Tianjin"
"25263","Tiaret"
"30174","Tibesti"
"10180","Ticino"
"26123","Tien Giang"
"9836","Tierra Del Fuego"
"29005","Tigrai"
"29685","Tillaberi"
"12087","Timis"
"24620","Timor-Leste"
"24621","Timor-Leste"
"25282","Tindouf"
"28978","Tipaza"
"11823","Tipperary"
"25148","Tirane"
"29656","Tiris Zemmour"
"11581","Tirol"
"29762","Tisina"
"28975","Tissemsilt"
"29623","Tivat"
"25264","Tizi-Ouzou"
"9780","Tlaxcala"
"25262","Tlemcen"
"25767","Toamasina"
"23781","Tocantins"
"9449","Tochigi"
"29734","Togdheer"
"12223","Togo"
"374","Togo"
"23795","Tokat"
"24618","Tokelau"
"24619","Tokelau"
"9630","Tokushima"
"9492","Tokyo"
"28867","Toledo"
"11464","Toledo"
"25771","Toliara"
"14647","Tolima"
"26022","Tolmin"
"19961","Tolna"
"29036","Tombali"
"29606","Tombouctou"
"12185","Tomskaya Oblast'"
"23830","Tonga"
"201","Tonga"
"26059","Tongatapu"
"25958","Toplicki Okrug"
"30226","Torba"
"25531","Torbay"
"25532","Torfaen"
"10840","Torino"
"26093","Toshkent"
"29054","Totonicapan"
"9610","Tottori"
"29630","Tov"
"30374","Tovuz"
"25534","Tower Hamlets"
"9533","Toyama"
"29803","Tozeur"
"26126","Tra Vinh"
"11051","Trabzon"
"25533","Trafford"
"15592","Trang"
"25758","Transnistria"
"10928","Trapani"
"29651","Trarza"
"28895","Trashi Yangtse"
"28889","Trashigang"
"24893","Trat"
"26023","Trbovlje"
"26024","Trebnje"
"30019","Treinta Y Tres"
"29092","Trelawny"
"25974","Trenciansky Kraj"
"10873","Trento"
"10878","Treviso"
"25699","Triesen"
"29359","Triesenberg"
"10932","Trieste"
"14861","Trikala"
"12237","Trinidad And Tobago"
"375","Trinidad And Tobago"
"10043","Tripura"
"30095","Tristan Da Cunha"
"25973","Trnavsky Kraj"
"29954","Trnovska Vas"
"11356","Troms"
"28886","Trongsa"
"11491","Trujillo"
"26025","Trzic"
"29955","Trzin"
"28881","Tsirang"
"26146","Tuamasaga"
"30058","Tubas"
"9832","Tucuman"
"29405","Tukuma Novads"
"15567","Tulcea"
"30059","Tulkarm"
"12186","Tulskaya Oblast"
"24919","Tumbes"
"29795","Tunapuna-Piarco"
"24204","Tunceli"
"11724","Tungurahua"
"26061","Tunis"
"12238","Tunisia"
"2128","Tunisia"
"211","Turkey"
"2465","Turkmenistan"
"12236","Turkmenistan"
"361","Turks And Caicos Islands"
"8838","Turks And Caicos Islands"
"29896","Turnisce"
"28876","Tutong"
"3150","Tuvalu"
"15595","Tuvalu"
"26098","Tuyen Quang"
"12187","Tverskaya Oblast'"
"12188","Tyumenskaya Oblast'"
"24672","Tyva Respublika"
"29713","Uaboe"
"12234","Ubon Ratchathani"
"30375","Ucar"
"12014","Ucayali"
"10934","Udine"
"12109","Udmurtakaya Respublika"
"24864","Udon Thani"
"8901","Uganda"
"299","Uganda"
"28600","Uige"
"30038","Ujae"
"28165","Ujelang"
"207","Ukraine"
"25810","Ulaanbaatar"
"25808","Ulcinj"
"25031","Ulsan Gwanqyeogsi"
"12104","Ulyanovskaya Oblast"
"25157","Umm Al Qaywayn"
"30063","Umm Salai"
"25766","Ungheni"
"11566","United Arab Emirates"
"356","United Arab Emirates"
"69","United Kingdom"
"52","United States"
"30120","Unity"
"25605","Upper Demerara-Berbice"
"29019","Upper East"
"25916","Upper Nile"
"29598","Upper North"
"29027","Upper River"
"29599","Upper South"
"29063","Upper Takutu-Upper Essequib"
"25579","Upper West"
"11408","Uppsala Lan"
"15948","Uri"
"487","Uruguay"
"12259","Uruguay"
"28124","Uruzgan"
"23749","Us Minor Outlying Islands"
"176","Us Virgin Islands"
"8962","Us Virgin Islands"
"24205","Usak"
"25017","Ustecky Kraj"
"30115","Usulutan"
"45","Utah"
"25715","Utenos"
"24933","Uthai Thani"
"30039","Utirik"
"10945","Utrecht"
"10044","Uttar Pradesh"
"24879","Uttaradit"
"28102","Uttarakhand"
"25704","Uturu Palata"
"29362","Uturumaeda Palata"
"28312","Uusimaa"
"29363","Uva Palata"
"29629","Uvs"
"282","Uzbekistan"
"12260","Uzbekistan"
"30239","Vaa-O-Fonoti"
"29673","Vacoas-Phoenix"
"25700","Vaduz"
"29407","Vainodes Novads"
"30240","Vaisigano"
"30218","Vaitupu"
"28914","Vakaga"
"15836","Valais"
"29128","Valandovo"
"23809","Valcea"
"25535","Vale Of Glamorgan"
"11426","Valencia"
"25323","Valgamaa"
"25735","Valkas Novads"
"11466","Valladolid"
"29075","Valle"
"11647","Valle Del Cauca"
"28918","Vallee Du Bandama"
"25790","Valletta"
"30317","Vallon De La Rousse"
"25742","Valmiera"
"11623","Valparaiso"
"29881","Valverde"
"11052","Van"
"23786","Vanuatu"
"548","Vanuatu"
"24420","Varaidinska"
"29411","Varaklanu Novads"
"10935","Varese"
"24999","Vargas"
"29414","Varkavas Novads"
"11369","Varmlanda Lan"
"11595","Varna"
"11789","Vas"
"29249","Vasilevo"
"23815","Vaslui"
"11396","Vasterbottens Lan"
"11361","Vasternorrlands Lan"
"11410","Vastmanlanda Lan"
"11362","Vastra Gotalands Lan"
"10181","Vaud"
"24962","Vaupes"
"30198","Vavau"
"25705","Vayamba Palata"
"28621","Vayoc Jor"
"29416","Vecpiebalgas Novads"
"29418","Vecumnieku Novads"
"11715","Vejle"
"29897","Velenje"
"29118","Veles"
"29956","Velika Polana"
"29900","Velike Lasce"
"28284","Veliko Tarnovo"
"10936","Venezia"
"377","Venezuela"
"25741","Ventspils"
"29420","Ventspils Novads"
"9781","Veracruz"
"25887","Veraguas"
"10937","Verbano-Cusio-Ossola"
"10827","Vercelli"
"46","Vermont"
"10939","Verona"
"29957","Verzej"
"11339","Vest-Agder"
"14677","Vestajaelland"
"25637","Vestfirdir"
"11351","Vestfold"
"25636","Vesturland"
"28350","Veszprem City"
"11790","Veszprem County"
"29253","Vevcani"
"15554","Viana Do Castelo"
"23783","Viba Valentia"
"14799","Viborg"
"10821","Vicenza"
"24963","Vichada"
"602","Victoria"
"28389","Victoria"
"29902","Videm"
"28285","Vidin"
"25682","Vientiane Prefecture"
"29220","Vientiane Province"
"29423","Vies&#299;Tes Novads"
"564","Viet Nam"
"12263","Viet Nam"
"29351","Vieux Fort"
"23965","Vila Real"
"29424","Vilakas Novads"
"29427","Vilanu Novads"
"25324","Viljandimaa"
"28950","Villa Clara"
"25912","Ville De Kigali"
"25716","Vilniaus"
"26124","Vinh Long"
"26137","Vinh Phuc"
"29119","Vinica"
"12256","Vinnyts'Ka Oblast'"
"29904","Vipava"
"30194","Viqueque"
"47","Virginia"
"24708","Virovitieko-Podravska"
"15555","Viseu"
"29906","Vitanje"
"25187","Vitebskaja Oblast'"
"10942","Viterbo"
"11421","Vizcaya"
"14480","Vlaams Brabant"
"12123","Vladimirskaya Oblast'"
"25149","Vlore"
"29907","Vodice"
"24958","Voiotia"
"29908","Vojnik"
"12195","Volgogradskaya Oblast'"
"12101","Vologodskaya Oblast'"
"29020","Volta"
"12648","Volyos'Ka Oblast'"
"11577","Vorarlberg"
"12198","Voronezhskaya Oblast'"
"25325","Vorumaa"
"12078","Vrancea"
"29262","Vranestica"
"29958","Vransko"
"29193","Vrapciste"
"28286","Vratsa"
"26026","Vrhnika"
"19935","Vurovarako-Srijemska"
"29909","Vuzenica"
"11667","Vychodocesky Kraj"
"25018","Vysocina"
"29324","Wadi Al Hayat"
"29325","Wadi Ash Shati"
"30175","Wadi Fira"
"25055","Waikato"
"9609","Wakayama"
"30300","Wake Island"
"25541","Wakefield"
"10375","Wales"
"24595","Wallis And Futuna Islands"
"24596","Wallis And Futuna Islands"
"25542","Walsall"
"25539","Waltham Forest"
"25545","Wandsworth"
"28884","Wangdue Phodrang"
"30133","Wanica"
"28585","Wardak"
"14354","Warminsko-Mazurskie"
"30121","Warrap"
"25550","Warrington"
"25536","Warwickshire"
"48","Washington"
"25632","Wasit"
"11828","Waterford"
"9203","Webtv"
"25054","Wellington"
"1309","West Bengal"
"25537","West Berkshire"
"25056","West Coast"
"25538","West Dunbartonshire"
"30410","West Grand Bahama"
"25543","West Lothian"
"29151","West New Britain"
"25553","West Sussex"
"49","West Virginia"
"11058","West-Vlaanderen"
"30245","Western"
"29905","Western"
"30104","Western"
"29149","Western"
"28142","Western"
"25580","Western"
"29028","Western"
"25330","Western"
"25929","Western Area"
"703","Western Australia"
"30122","Western Bahr El-Ghazal"
"4103","Western Cape"
"30123","Western Equatoria"
"29150","Western Highlands"
"24613","Western Sahara"
"24612","Western Sahara"
"24835","Western Samar"
"29807","Western Tobago"
"11817","Westmeath"
"25552","Westminster"
"29094","Westmoreland"
"11829","Wexford"
"11816","Wicklow"
"14357","Wielkopolskie"
"11587","Wien"
"25540","Wigan"
"11937","Wilayah Kuala Lumpur"
"15155","Wilayah Labuan"
"28185","Wilayah Persekutuan Kuala Lump"
"28186","Wilayah Persekutuan Labuan"
"30384","Wilayah Persekutuan Putrajaya"
"28405","Wiltshire"
"25546","Windsor And Maidenhead"
"25549","Wirral"
"50","Wisconsin"
"25547","Wokingham"
"29018","Woleu-Ntem"
"25544","Wolverhampton"
"25939","Woqooyi Galbeed"
"25548","Worcestershire"
"28928","Worodougou"
"30041","Wotho"
"30042","Wotje"
"25551","Wrexham"
"51","Wyoming"
"30376","Xacmaz"
"29585","Xaghra"
"29225","Xaignabouli"
"29229","Xaisomboun"
"25166","Xankendi"
"14872","Xanthi"
"29227","Xekong"
"29586","Xewkija"
"29587","Xghajra"
"29228","Xiangkhoang"
"10806","Xinjiang"
"10796","Xizang"
"30377","Xizi"
"30378","Xocali"
"30379","Xocavend"
"26094","Xorazm"
"15594","Yala"
"19134","Yalova"
"9434","Yamagata"
"9625","Yamaguchi"
"12167","Yamalo-Nenetskiy Avtonomnyy"
"9540","Yamanashi"
"28206","Yambol"
"30046","Yanggang-Do"
"25795","Yangon"
"29012","Yap"
"23864","Yaracuy"
"30380","Yardimli"
"25873","Yaren"
"12163","Yaroslavskaya Oblast'"
"12235","Yasothon"
"11859","Yazd"
"295","Yemen"
"23836","Yemen"
"30209","Yen Bai"
"25158","Yerevan"
"11874","Yerushalayim Al Quds"
"30381","Yevlax"
"28635","Yevlax"
"23826","Yevreyskaya Avtonomnaya Oblas"
"25864","Yobe"
"11815","Yogyakarta Jw"
"25554","York"
"25611","Yoro"
"23806","Yozgat"
"9785","Yucatan"
"67","Yukon Territory"
"24446","Yunlin"
"10794","Yunnan"
"28310","Zabaykalskiy Kray"
"29588","Zabbar"
"25809","Zabljak"
"28586","Zabul"
"29055","Zacapa"
"9786","Zacatecas"
"14348","Zachodniopomorskie"
"14885","Zadaraka"
"29776","Zaghouan"
"26027","Zagorje Ob Savi"
"11769","Zagrebacka"
"28601","Zaire"
"29192","Zajas"
"29552","Zajecarski Okrug"
"12255","Zakarpats'Ka Oblast'"
"14854","Zakynthos"
"11791","Zala"
"28351","Zalaegerszeg"
"26029","Zalec"
"30069","Zalingei"
"12042","Zambales"
"25812","Zambezia"
"518","Zambia"
"9062","Zambia"
"24288","Zamboanga Del Norte"
"24287","Zamboanga Del Sur"
"28308","Zamboanga Sibugay"
"25865","Zamfara"
"24003","Zamora"
"24940","Zamora-Chinchipe"
"11853","Zanjan"
"28922","Zanzan"
"29819","Zanzibar North"
"29833","Zanzibar South"
"26072","Zanzibar West"
"25945","Zapadnobacki Okrug"
"11661","Zapadocesky Kraj"
"12257","Zaporiz'Ka Oblast'"
"30383","Zaqatala"
"11469","Zaragoza"
"30331","Zardab"
"29910","Zavrc"
"29589","Zebbug Ghawdex"
"29590","Zebbug Malta"
"12619","Zeeland"
"29591","Zejtun"
"29187","Zelenikovo"
"26028","Zelezniki"
"29180","Zelino"
"30382","Zengilan"
"29959","Zetale"
"25664","Zhambyl Oblysy"
"10705","Zhejiang"
"28888","Zhemgang"
"12258","Zhytomyrs'Ka Oblast'"
"25924","Ziguinchor"
"25975","Zilinsky Kraj"
"29430","Zilupes Novads"
"9064","Zimbabwe"
"372","Zimbabwe"
"29686","Zinder"
"29916","Ziri"
"29961","Zirovnica"
"29553","Zlatiborski Okrug"
"25019","Zlinsky Kraj"
"11053","Zonguldak"
"28660","Zou"
"29915","Zrece"
"29290","Zrnovci"
"29721","Zufar"
"10187","Zug"
"3906","Zuid-Holland"
"11482","Zulia"
"10188","Zurich"
"29592","Zurrieq"
"29963","Zuzemberk"
